component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SETA02,1995-08-01,157,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1995-09-01,156.5,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1995-10-01,157.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1995-11-01,157.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1995-12-01,158.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-01-01,158.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-02-01,158.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-03-01,159.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-04-01,158.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-05-01,157.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-06-01,156.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-07-01,156.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-08-01,156.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-09-01,156.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-10-01,156.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-11-01,155.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1996-12-01,154.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-01-01,154.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-02-01,154.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-03-01,155,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-04-01,154.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-05-01,153.5,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-06-01,151.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-07-01,150.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-08-01,149,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-09-01,148.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-10-01,147.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-11-01,147,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1997-12-01,147.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-01-01,148.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-02-01,148.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-03-01,148.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-04-01,148.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-05-01,149.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-06-01,150.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-07-01,151.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-08-01,151.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-09-01,151.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-10-01,152,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-11-01,153,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1998-12-01,152.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-01-01,150.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-02-01,148.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-03-01,147.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-04-01,148.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-05-01,149.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-06-01,150.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-07-01,152.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-08-01,153.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-09-01,155.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-10-01,156.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-11-01,156.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,1999-12-01,155,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-01-01,153.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-02-01,153,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-03-01,153,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-04-01,154,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-05-01,155.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-06-01,155.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-07-01,155.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-08-01,155.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-09-01,156.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-10-01,157.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-11-01,159.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2000-12-01,160.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-01-01,160.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-02-01,160.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-03-01,159.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-04-01,159.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-05-01,159.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-06-01,158.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-07-01,158.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-08-01,158,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-09-01,157.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-10-01,157.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-11-01,157.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2001-12-01,157.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-01-01,155.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-02-01,153.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-03-01,152.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-04-01,151.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-05-01,151.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-06-01,152.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-07-01,152.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-08-01,153.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-09-01,152.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-10-01,150.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-11-01,148.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2002-12-01,148.5,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-01-01,148.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-02-01,148.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-03-01,148.5,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-04-01,148.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-05-01,147.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-06-01,147.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-07-01,145.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-08-01,143.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-09-01,139,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-10-01,135.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-11-01,132,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2003-12-01,131,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-01-01,131.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-02-01,131.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-03-01,131.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-04-01,131.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-05-01,131.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-06-01,129.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-07-01,130.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-08-01,132,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-09-01,135.5,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-10-01,136.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-11-01,137.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2004-12-01,138.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-01-01,138.6,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-02-01,138.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-03-01,138.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-04-01,138.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-05-01,138.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-06-01,139.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-07-01,139.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-08-01,140.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-09-01,140.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-10-01,140.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-11-01,140.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2005-12-01,140.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-01-01,140.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-02-01,140.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-03-01,140.8,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-04-01,141,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-05-01,141.1,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-06-01,141,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-07-01,140.7,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-08-01,140.4,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-09-01,139.9,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-10-01,139,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-11-01,138.3,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2006-12-01,137.2,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-01-01,136.169,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-02-01,135.533,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-03-01,135.201,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-04-01,134.995,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-05-01,134.653,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-06-01,134.57,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-07-01,134.748,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-08-01,135.255,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-09-01,136.022,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-10-01,136.707,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-11-01,137.559,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2007-12-01,137.855,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-01-01,138.938,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-02-01,138.818,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-03-01,138.541,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-04-01,137.659,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-05-01,136.393,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-06-01,135.02,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-07-01,133.709,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-08-01,132.535,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-09-01,131.176,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-10-01,129.407,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-11-01,128.048,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2008-12-01,127.323,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2009-01-01,126.668,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2009-02-01,124.405,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETA02,2009-03-01,122.21,Consumer Price Index for All Urban Consumers: Used Cars and Trucks in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
